country,scenario_text,scenario_id,question,trait
japan,"Middle school clubs often include study groups where students tutor each other in subjects they excel at, fostering a collaborative learning environment.",77,Assume you have an important math test coming up and are feeling particularly stressed during a study group session. How do you handle your emotions and the pressure during the meeting?,Neuroticism
japan,"Professionals regularly enroll in evening courses after work, balancing their jobs with continuing education programs to enhance their career prospects.",78,Imagine you are considering enrolling in an evening course that introduces an entirely new subject unrelated to your current job in Japan. How do you approach the idea of exploring unknown topics in your educational journey?,Openness to Experience
japan,"Professionals regularly enroll in evening courses after work, balancing their jobs with continuing education programs to enhance their career prospects.",78,"Assume you are attending evening courses after work, and you have a major work deadline approaching that coincides with exam week. How do you manage your time and responsibilities to successfully meet both obligations?",Conscientiousness
japan,"Professionals regularly enroll in evening courses after work, balancing their jobs with continuing education programs to enhance their career prospects.",78,Imagine you just joined an evening class with professionals from different industries in Japan. How do you interact with your classmates during breaks and group projects?,Extraversion
japan,"Professionals regularly enroll in evening courses after work, balancing their jobs with continuing education programs to enhance their career prospects.",78,Assume you are in an evening class where the instructor is open to student inputs and suggestions for improving the course experience. How would you collaborate with both the instructor and classmates to enhance the learning environment?,Agreeableness
japan,"Professionals regularly enroll in evening courses after work, balancing their jobs with continuing education programs to enhance their career prospects.",78,Imagine you're facing stress while balancing an evening course and a demanding job in Japan. How do you react to and cope with the anxiety that comes with managing these dual responsibilities?,Neuroticism
japan,Weekend cultural festivals frequently host educational exhibits that allow visitors to learn about historical and modern day Japan through interactive displays and lectures.,79,Imagine you are at a cultural festival featuring an exhibit about traditional Japanese tea ceremonies. You have the opportunity to participate in a tea ceremony demonstration. How do you decide whether to join in and immerse yourself in this cultural experience?,Openness to Experience
japan,Weekend cultural festivals frequently host educational exhibits that allow visitors to learn about historical and modern day Japan through interactive displays and lectures.,79,Assume you are attending a cultural festival and have planned your day to attend a series of lectures about Japan's historical periods. How do you ensure you stick to your schedule and make the most of the educational opportunities available?,Conscientiousness
japan,Weekend cultural festivals frequently host educational exhibits that allow visitors to learn about historical and modern day Japan through interactive displays and lectures.,79,Imagine you are visiting a cultural festival with a bustling crowd. You notice a group of people discussing the significance of a traditional Japanese dance. How do you approach joining in the conversation and engaging with other festival-goers?,Extraversion
japan,Weekend cultural festivals frequently host educational exhibits that allow visitors to learn about historical and modern day Japan through interactive displays and lectures.,79,Assume you are at a festival exhibit where participants are encouraged to collaborate in building a model of a famous Japanese landmark using blocks. How do you interact with others to achieve the common goal while ensuring everyone's ideas are considered?,Agreeableness
japan,Weekend cultural festivals frequently host educational exhibits that allow visitors to learn about historical and modern day Japan through interactive displays and lectures.,79,Imagine you're at a cultural festival and you've lost track of your friends in the crowded venue. How do you manage any stress or anxiety that arises while navigating through the festival to reconnect with your group?,Neuroticism
japan,"As a guest arrives at a traditional Japanese inn, the staff bows deeply and offers a hot towel and green tea before checking in, ensuring the guest feels welcomed and relaxed after their journey.",80,"Imagine you are a guest at a traditional Japanese inn. As the staff offers a hot towel and green tea, you notice the unique decor and art pieces in the lobby. How do you respond to these new cultural experiences around you?",Openness to Experience
japan,"As a guest arrives at a traditional Japanese inn, the staff bows deeply and offers a hot towel and green tea before checking in, ensuring the guest feels welcomed and relaxed after their journey.",80,"Assume you are in the position of planning your stay at the Japanese inn. As the staff assist you, you realize you forgot to mention your dietary preferences which could affect the meal preparations. How do you ensure everything is communicated properly?",Conscientiousness
japan,"As a guest arrives at a traditional Japanese inn, the staff bows deeply and offers a hot towel and green tea before checking in, ensuring the guest feels welcomed and relaxed after their journey.",80,"As a guest arriving at the inn, you are greeted by the staff with a deep bow. Imagine how you would initiate a conversation with the staff to learn more about the local area and activities they recommend?",Extraversion
japan,"As a guest arrives at a traditional Japanese inn, the staff bows deeply and offers a hot towel and green tea before checking in, ensuring the guest feels welcomed and relaxed after their journey.",80,Assume you are in a situation where another guest seems unsure about the customs at the Japanese inn. How would you offer to help them feel more at ease and get settled in?,Agreeableness
japan,"As a guest arrives at a traditional Japanese inn, the staff bows deeply and offers a hot towel and green tea before checking in, ensuring the guest feels welcomed and relaxed after their journey.",80,"Imagine you are tired after your journey and arrive at the inn to find the check-in line is longer than expected. How does this situation affect your mood, and how do you handle the stress while waiting?",Neuroticism
japan,"At a local sushi restaurant, the chef personally greets each patron with a warm smile and meticulously prepares a personalized sushi selection based on the diners' preferences, ensuring a memorable dining experience.",81,Imagine you are presented with a sushi selection that includes a new type of fish you've never tried before. How do you feel about trying it and what would you do?,Openness to Experience
japan,"At a local sushi restaurant, the chef personally greets each patron with a warm smile and meticulously prepares a personalized sushi selection based on the diners' preferences, ensuring a memorable dining experience.",81,Assume you are given a sushi platter at the restaurant and you notice that one of the items does not match your preferences that you mentioned earlier. How would you handle the situation?,Conscientiousness
japan,"At a local sushi restaurant, the chef personally greets each patron with a warm smile and meticulously prepares a personalized sushi selection based on the diners' preferences, ensuring a memorable dining experience.",81,Imagine you are sitting at the sushi bar and the chef starts a friendly conversation with you. How do you engage with the chef during the meal?,Extraversion
japan,"At a local sushi restaurant, the chef personally greets each patron with a warm smile and meticulously prepares a personalized sushi selection based on the diners' preferences, ensuring a memorable dining experience.",81,"Suppose the chef serves you a special roll that is his personal favorite, but not something you usually enjoy. How do you respond to make sure the interaction remains positive?",Agreeableness
japan,"At a local sushi restaurant, the chef personally greets each patron with a warm smile and meticulously prepares a personalized sushi selection based on the diners' preferences, ensuring a memorable dining experience.",81,"Picture yourself eagerly awaiting your sushi, but it is taking longer than expected to arrive. How do you react to this situation emotionally?",Neuroticism
japan,"During a visit to a Japanese temple, a volunteer offers a detailed explanation of the temple's history and significance, providing insights and answering questions attentively to enhance the visitor's understanding.",82,"Imagine you are visiting a Japanese temple, and a volunteer begins explaining the historical significance of specialized architectural techniques used in its construction. How intrigued would you be by this new information, and what kinds of questions might you ask to delve deeper into this artistic aspect of the temple?",Openness to Experience
japan,"During a visit to a Japanese temple, a volunteer offers a detailed explanation of the temple's history and significance, providing insights and answering questions attentively to enhance the visitor's understanding.",82,"Assume you are in the position of documenting your visit to the temple for future reference or to share with others. How would you organize the information shared by the volunteer, and what steps would you take to ensure its accuracy and completeness?",Conscientiousness
japan,"During a visit to a Japanese temple, a volunteer offers a detailed explanation of the temple's history and significance, providing insights and answering questions attentively to enhance the visitor's understanding.",82,"During your temple visit, you have the opportunity to converse with the volunteer and other visitors. How would you engage with them, and to what extent would you initiate or participate in discussions about the temple's history and your experiences so far?",Extraversion
japan,"During a visit to a Japanese temple, a volunteer offers a detailed explanation of the temple's history and significance, providing insights and answering questions attentively to enhance the visitor's understanding.",82,"Imagine that a fellow visitor is confused about the significance of some elements in the temple. How would you react to their confusion, and what approach would you take to assist them in understanding, either by sharing what you've learned or encouraging them to inquire further?",Agreeableness
japan,"During a visit to a Japanese temple, a volunteer offers a detailed explanation of the temple's history and significance, providing insights and answering questions attentively to enhance the visitor's understanding.",82,"Picture yourself feeling a bit overwhelmed by the crowded atmosphere during the tour at the temple. How would you handle any stress or frustration that arises from the situation, and what steps might you take to regain your composure while still appreciating the experience?",Neuroticism
japan,"At a Japanese department store, the sales assistant carefully wraps purchased items in delicate paper and ribbons, making sure the presentation reflects thoughtfulness and care for the customer.",83,Imagine you are browsing a Japanese department store and come across a section selling traditional arts and crafts items that you are unfamiliar with. How do you approach exploring this section?,Openness to Experience
japan,"At a Japanese department store, the sales assistant carefully wraps purchased items in delicate paper and ribbons, making sure the presentation reflects thoughtfulness and care for the customer.",83,Assume you are the customer at a Japanese department store and notice the sales assistant is meticulously wrapping your items in delicate paper and ribbons. How do you feel about the time and effort they are taking?,Conscientiousness
japan,"At a Japanese department store, the sales assistant carefully wraps purchased items in delicate paper and ribbons, making sure the presentation reflects thoughtfulness and care for the customer.",83,Imagine you find yourself in a conversation with the sales assistant at a Japanese department store. How do you engage with them while your purchase is being wrapped?,Extraversion
japan,"At a Japanese department store, the sales assistant carefully wraps purchased items in delicate paper and ribbons, making sure the presentation reflects thoughtfulness and care for the customer.",83,Assume you are the customer and notice the sales assistant is struggling slightly with wrapping your unusually shaped item. How do you react to them in this situation?,Agreeableness
japan,"At a Japanese department store, the sales assistant carefully wraps purchased items in delicate paper and ribbons, making sure the presentation reflects thoughtfulness and care for the customer.",83,"Imagine you are at a busy Japanese department store, and the careful wrapping process seems to be taking longer than expected. How do you handle your feelings of impatience or anxiety?",Neuroticism
japan,"When attending a Japanese tea ceremony, the host gracefully serves each guest with precision and attention to detail, creating an atmosphere of tranquility and appreciation for the art.",84,"Imagine you are attending this traditional Japanese tea ceremony for the first time. How do you respond to the unique, intricate customs and the unfamiliar flavors of the tea being served?",Openness to Experience
japan,"When attending a Japanese tea ceremony, the host gracefully serves each guest with precision and attention to detail, creating an atmosphere of tranquility and appreciation for the art.",84,Assume you are preparing to join this tea ceremony. How do you ensure that you fully understand and respectfully follow the subtle rules and etiquettes involved?,Conscientiousness
japan,"When attending a Japanese tea ceremony, the host gracefully serves each guest with precision and attention to detail, creating an atmosphere of tranquility and appreciation for the art.",84,"Imagine sitting among a group of guests at the tea ceremony. How do you engage with others, striking a balance between participating in conversation and appreciating the serene environment?",Extraversion
japan,"When attending a Japanese tea ceremony, the host gracefully serves each guest with precision and attention to detail, creating an atmosphere of tranquility and appreciation for the art.",84,Assume you observe that another guest is unfamiliar with the tea ceremony customs and seems uncomfortable. How do you approach the situation to offer support or assistance?,Agreeableness
japan,"When attending a Japanese tea ceremony, the host gracefully serves each guest with precision and attention to detail, creating an atmosphere of tranquility and appreciation for the art.",84,"Imagine you feel uncertain about your actions during this traditional tea ceremony. How do you handle any feelings of self-doubt or anxiety that may arise in this precise, tranquil setting?",Neuroticism
japan,"In a Japanese home, the host provides house slippers for guests at the entrance and guides them to a prepared seating area with refreshments, demonstrating attentiveness to their comfort.",85,"Imagine you are a guest in a traditional Japanese home, and after taking off your shoes, you're guided to a seating area with unique, unfamiliar refreshments. How do you react to trying these new and different refreshments?",Openness to Experience
japan,"In a Japanese home, the host provides house slippers for guests at the entrance and guides them to a prepared seating area with refreshments, demonstrating attentiveness to their comfort.",85,"Assume you are a guest in the Japanese home, and the host has provided house slippers for everyone. How do you ensure that you respect the tradition and keep the home clean as you move through the house?",Conscientiousness
japan,"In a Japanese home, the host provides house slippers for guests at the entrance and guides them to a prepared seating area with refreshments, demonstrating attentiveness to their comfort.",85,"Picture yourself in a Japanese home where the host has shown great attentiveness. Upon reaching the seating area, how do you communicate your appreciation and engage with the host and other guests?",Extraversion
japan,"In a Japanese home, the host provides house slippers for guests at the entrance and guides them to a prepared seating area with refreshments, demonstrating attentiveness to their comfort.",85,Imagine you notice that not all guests have the perfect fitting slippers. The host seems busy. How do you approach the situation to maintain harmony and ensure everyone is comfortable?,Agreeableness
japan,"In a Japanese home, the host provides house slippers for guests at the entrance and guides them to a prepared seating area with refreshments, demonstrating attentiveness to their comfort.",85,"Assume that as a guest, you feel slightly out of place in a new cultural setting. How do you manage any nerves or discomfort while trying to enjoy the hospitality in the Japanese home?",Neuroticism
japan,"On a Japanese train, a conductor courteously assists a foreign passenger in finding their correct seat and destination, ensuring the traveler feels confident about their journey.",86,"Imagine you are sitting on the train, and the conductor introduces you to a local passenger who shares intriguing stories about Japan's culture and history. How would you engage with this passenger?",Openness to Experience
japan,"On a Japanese train, a conductor courteously assists a foreign passenger in finding their correct seat and destination, ensuring the traveler feels confident about their journey.",86,"Assume you are in the position of the foreign passenger assisted by the conductor. Upon reaching your destination, you realize the conductor also has a special role in ensuring the train runs on time. How do you acknowledge their diligence?",Conscientiousness
japan,"On a Japanese train, a conductor courteously assists a foreign passenger in finding their correct seat and destination, ensuring the traveler feels confident about their journey.",86,"Imagine you are browsing nearby attractions in Japan when the conductor, having completed the assistance, engages in friendly conversation with you. How do you respond to their outgoing nature?",Extraversion
japan,"On a Japanese train, a conductor courteously assists a foreign passenger in finding their correct seat and destination, ensuring the traveler feels confident about their journey.",86,Assume you are sitting beside another traveler who seems lost and the conductor asks for your support in guiding them. How would you respond to the conductor's request for help?,Agreeableness
japan,"On a Japanese train, a conductor courteously assists a foreign passenger in finding their correct seat and destination, ensuring the traveler feels confident about their journey.",86,Imagine yourself in the scenario where the conductor calmly addresses a minor delay causing concern among passengers. How do you cope with the situation and manage your emotions?,Neuroticism
japan,"At a community festival, a volunteer offers free samples of regional snacks to attendees, eager to share local specialties and ensure everyone has the chance to enjoy the event.",87,"Imagine you are at the festival and the volunteer offers you a unique regional snack you have never heard of before. How do you respond, especially when considering trying new things?",Openness to Experience
japan,"At a community festival, a volunteer offers free samples of regional snacks to attendees, eager to share local specialties and ensure everyone has the chance to enjoy the event.",87,"Assume you are helping organize the booth with the volunteer and notice there are limited samples left, with many attendees still to come. What steps do you take to manage this situation?",Conscientiousness
japan,"At a community festival, a volunteer offers free samples of regional snacks to attendees, eager to share local specialties and ensure everyone has the chance to enjoy the event.",87,Picture yourself mingling at the festival when the volunteer invites you to share your thoughts on the snacks over the microphone. How do you react to this opportunity to speak to a crowd?,Extraversion
japan,"At a community festival, a volunteer offers free samples of regional snacks to attendees, eager to share local specialties and ensure everyone has the chance to enjoy the event.",87,"Imagine seeing a fellow attendee hesitating to approach the snack booth. How do you interact or assist them, considering the importance of encouraging community and harmony?",Agreeableness
japan,"At a community festival, a volunteer offers free samples of regional snacks to attendees, eager to share local specialties and ensure everyone has the chance to enjoy the event.",87,Suppose you decide to try a snack but worry about potential allergies or discomfort. How do you handle your concerns while at the festival?,Neuroticism
japan,"In a Japanese business meeting, the host company presents the guests with elegant name cards and small gifts, showing respect and appreciation for their presence.",88,"Imagine you are attending a Japanese business meeting for the first time, and you are intrigued by the unique cultural traditions being practiced. How do you react to the intricacies of exchanging name cards and receiving small gifts, and what thoughts go through your mind about these cultural elements?",Openness to Experience
japan,"In a Japanese business meeting, the host company presents the guests with elegant name cards and small gifts, showing respect and appreciation for their presence.",88,"Assume you are in the position of organizing the return gifts for the host company after the Japanese meeting. How do you ensure that the gifts are appropriate, well-packaged, and reflect the careful attention to detail valued in the local culture?",Conscientiousness
japan,"In a Japanese business meeting, the host company presents the guests with elegant name cards and small gifts, showing respect and appreciation for their presence.",88,Imagine you are at the Japanese business meeting. The hosts have introduced themselves and there is an opportunity for mingling. Describe your approach to engaging with the hosts and other attendees during the event.,Extraversion
japan,"In a Japanese business meeting, the host company presents the guests with elegant name cards and small gifts, showing respect and appreciation for their presence.",88,Assume you are a guest at the Japanese business meeting and you notice that some of your colleagues are unclear on the local etiquette. How do you assist them in understanding the cultural norms while ensuring a harmonious interaction with the hosts?,Agreeableness
japan,"In a Japanese business meeting, the host company presents the guests with elegant name cards and small gifts, showing respect and appreciation for their presence.",88,"Imagine you are handed an unexpected, elegant gift at the Japanese business meeting, and you are unsure about the proper way to reciprocate. How do you deal with any feelings of anxiety or uncertainty about making the right impression?",Neuroticism
japan,"During a stay in a Japanese hotel, the staff surprises the guest with a beautifully arranged breakfast tray delivered to their room, taking into account any dietary preferences mentioned at check-in.",89,Imagine you are in your hotel room in Japan and you receive a beautifully arranged breakfast tray featuring unfamiliar local dishes. How do you approach tasting and experiencing these new foods?,Openness to Experience
japan,"During a stay in a Japanese hotel, the staff surprises the guest with a beautifully arranged breakfast tray delivered to their room, taking into account any dietary preferences mentioned at check-in.",89,Assume you are in the position of receiving a breakfast tray early in the morning. How do you plan your day around ensuring you enjoy this breakfast while keeping to your schedule?,Conscientiousness
japan,"During a stay in a Japanese hotel, the staff surprises the guest with a beautifully arranged breakfast tray delivered to their room, taking into account any dietary preferences mentioned at check-in.",89,You're delighted with the surprise breakfast and feel an urge to share the experience with others. Do you decide to interact with other guests or the hotel staff to express your gratitude and excitement? How do you go about doing so?,Extraversion
japan,"During a stay in a Japanese hotel, the staff surprises the guest with a beautifully arranged breakfast tray delivered to their room, taking into account any dietary preferences mentioned at check-in.",89,"In receiving the breakfast, you find a dish not quite to your liking. How do you respond to the staff's effort, considering their attentiveness to your dietary preferences?",Agreeableness
japan,"During a stay in a Japanese hotel, the staff surprises the guest with a beautifully arranged breakfast tray delivered to their room, taking into account any dietary preferences mentioned at check-in.",89,"Envision being anxious about the unexpected delivery of breakfast, maybe worrying whether something was wrong with the order. How do you handle this anxiety in the moment?",Neuroticism
japan,"In a small rural village, neighbors gather every Sunday to clean the local shrine together, taking turns bringing tea and snacks for the group afterward to show appreciation.",90,Imagine you are new to the rural village and invited to join the weekly shrine cleaning. How do you feel about mixing old traditions with any modern ideas you might have to enhance the gathering?,Openness to Experience
japan,"In a small rural village, neighbors gather every Sunday to clean the local shrine together, taking turns bringing tea and snacks for the group afterward to show appreciation.",90,Assume you are responsible for this week's tea and snacks. How do you prepare and organize yourself to ensure everything is ready and perfect for the gathering after the shrine cleaning?,Conscientiousness
japan,"In a small rural village, neighbors gather every Sunday to clean the local shrine together, taking turns bringing tea and snacks for the group afterward to show appreciation.",90,"Imagine you are at the shrine cleaning event, surrounded by neighbors. How do you engage with the group, and what role do you play in the social dynamics of the gathering?",Extraversion
japan,"In a small rural village, neighbors gather every Sunday to clean the local shrine together, taking turns bringing tea and snacks for the group afterward to show appreciation.",90,Assume one of the villagers proposes a change in the cleaning schedule that may inconvenience you slightly. How do you respond to their suggestion and contribute to the group's decision-making?,Agreeableness
japan,"In a small rural village, neighbors gather every Sunday to clean the local shrine together, taking turns bringing tea and snacks for the group afterward to show appreciation.",90,"Imagine during your turn, the tea spills and some snacks get ruined. How do you handle the situation and your emotions in front of the village members?",Neuroticism
japan,"During the annual Obon festival, families travel from across the country to their hometowns to honor deceased ancestors through ceremonies and by maintaining family graves.",91,"Imagine you are in your hometown for the Obon festival and come across a traditional dance you have never seen before. Do you take the opportunity to join in and learn the dance, or do you prefer to simply observe?",Openness to Experience
japan,"During the annual Obon festival, families travel from across the country to their hometowns to honor deceased ancestors through ceremonies and by maintaining family graves.",91,Assume you are in charge of organizing the family’s Obon ceremony to honor your ancestors. How do you ensure that all aspects are well-prepared and nothing is overlooked?,Conscientiousness
japan,"During the annual Obon festival, families travel from across the country to their hometowns to honor deceased ancestors through ceremonies and by maintaining family graves.",91,"At the Obon festival, you are surrounded by family, friends, and community members. Do you actively engage in conversations and activities, or find a quieter spot to reflect on the traditions?",Extraversion
japan,"During the annual Obon festival, families travel from across the country to their hometowns to honor deceased ancestors through ceremonies and by maintaining family graves.",91,"During a discussion about how best to maintain the family graves, differing opinions arise among family members. How do you approach the situation to reach a harmonious decision?",Agreeableness
japan,"During the annual Obon festival, families travel from across the country to their hometowns to honor deceased ancestors through ceremonies and by maintaining family graves.",91,Imagine you accidentally forget an important ritual item while preparing for the Obon ceremonies. How do you manage the stress and proceed with the festival activities?,Neuroticism
japan,"During the new neighbor's moving day, local residents bring them small housewarming gifts and offer help with settling in, ensuring the new family feels welcomed.",92,"Imagine you are one of the local residents in a traditional Japanese neighborhood, and your new neighbors arrive. They bring with them a unique musical instrument you've never seen before. How do you engage with them upon observing this?",Openness to Experience
japan,"During the new neighbor's moving day, local residents bring them small housewarming gifts and offer help with settling in, ensuring the new family feels welcomed.",92,"Assume you are helping your new neighbors settle in, and you notice they are overwhelmed with unpacking. What steps do you take to ensure they have everything they need smoothly and efficiently?",Conscientiousness
japan,"During the new neighbor's moving day, local residents bring them small housewarming gifts and offer help with settling in, ensuring the new family feels welcomed.",92,You are at the new neighbor's welcome party in your neighborhood. How do you interact with both the new family and the existing residents to make the event lively and enjoyable for everyone?,Extraversion
japan,"During the new neighbor's moving day, local residents bring them small housewarming gifts and offer help with settling in, ensuring the new family feels welcomed.",92,"Imagine your new neighbors accidentally park their car in front of your driveway, blocking your path. How do you approach them to discuss the issue, ensuring harmony is maintained?",Agreeableness
japan,"During the new neighbor's moving day, local residents bring them small housewarming gifts and offer help with settling in, ensuring the new family feels welcomed.",92,"During the busy moving day for your new neighbors, something you've lent them accidentally gets damaged. How do you react in the immediate situation, and what emotions do you experience?",Neuroticism
japan,"In the workplace, when a colleague needs to stay home due to illness, team members voluntarily take over their tasks, ensuring the work progresses smoothly without any setback.",93,Imagine you are in a Japanese workplace with a unique opportunity to try a new task allocated by your absent colleague. How do you approach this chance to explore different aspects of the project?,Openness to Experience
japan,"In the workplace, when a colleague needs to stay home due to illness, team members voluntarily take over their tasks, ensuring the work progresses smoothly without any setback.",93,Assume you are responsible for meeting a deadline in the absence of your colleague in a Japanese company. How do you organize your day to ensure all tasks are completed on time?,Conscientiousness
japan,"In the workplace, when a colleague needs to stay home due to illness, team members voluntarily take over their tasks, ensuring the work progresses smoothly without any setback.",93,"[Question(trait='Extraversion', question=""Imagine you are in the position of a team member at a Japanese company. A colleague calls in sick and it's crucial to maintain the workflow. How do you approach your team to discuss taking on additional responsibilities, and how do you ensure that the team's morale stays high during this period?"")]",Extraversion
japan,"In the workplace, when a colleague needs to stay home due to illness, team members voluntarily take over their tasks, ensuring the work progresses smoothly without any setback.",93,Imagine you are in the position of balancing your current workload with additional tasks from an absent coworker. How do you handle this situation while maintaining a supportive and considerate team dynamic?,Agreeableness
japan,"In the workplace, when a colleague needs to stay home due to illness, team members voluntarily take over their tasks, ensuring the work progresses smoothly without any setback.",93,Assume a situation where you are feeling stressed due to the additional workload in your team after a colleague called in sick. How do you manage your stress levels to ensure efficiency while handling these extra responsibilities?,Neuroticism
japan,"Schools organize annual sports festivals where parents, teachers, and students participate in activities together, fostering a strong sense of unity and support among the community members.",94,"Imagine you are tasked with organizing a unique, new activity for the annual sports festival. How would you approach coming up with an idea that hasn't been done before, and how would you invite feedback from others?",Openness to Experience
japan,"Schools organize annual sports festivals where parents, teachers, and students participate in activities together, fostering a strong sense of unity and support among the community members.",94,Assume you are responsible for ensuring that all supplies and equipment are ready for the sports festival. Describe what steps you would take to ensure everything is prepared and runs smoothly.,Conscientiousness
japan,"Schools organize annual sports festivals where parents, teachers, and students participate in activities together, fostering a strong sense of unity and support among the community members.",94,Imagine you are a student leading the cheers during the sports festival. How do you plan to motivate and energize both the participants and the audience to create an enthusiastic atmosphere?,Extraversion
japan,"Schools organize annual sports festivals where parents, teachers, and students participate in activities together, fostering a strong sense of unity and support among the community members.",94,Suppose you are working with a team of parents and teachers to set up the event. How would you handle differing opinions to maintain a harmonious working relationship and ensure everyone feels involved?,Agreeableness
japan,"Schools organize annual sports festivals where parents, teachers, and students participate in activities together, fostering a strong sense of unity and support among the community members.",94,Assume you are nervous about participating in a race during the sports festival. How would you manage your feelings of anxiety or stress leading up to and during the event?,Neuroticism
japan,"In a disaster-prone area, residents regularly participate in emergency drills and workshops, ensuring they are prepared to help each other in case of a natural disaster.",95,"Imagine you are attending a disaster preparedness workshop in Japan where they introduce new, unconventional methods for dealing with emergencies. How do you respond to these alternative techniques during the workshop?",Openness to Experience
japan,"In a disaster-prone area, residents regularly participate in emergency drills and workshops, ensuring they are prepared to help each other in case of a natural disaster.",95,Assume you are in the position of organizing the community's emergency drill. How do you ensure that every participant understands their roles and responsibilities effectively?,Conscientiousness
japan,"In a disaster-prone area, residents regularly participate in emergency drills and workshops, ensuring they are prepared to help each other in case of a natural disaster.",95,"During a community emergency drill in your neighborhood, you are tasked with leading a group. How do you communicate with and engage everyone to ensure a productive and energetic participation?",Extraversion
japan,"In a disaster-prone area, residents regularly participate in emergency drills and workshops, ensuring they are prepared to help each other in case of a natural disaster.",95,Imagine you are part of a team during an emergency simulation and two members have a disagreement on the best course of action. How would you approach resolving the conflict while maintaining harmony in the team?,Agreeableness
japan,"In a disaster-prone area, residents regularly participate in emergency drills and workshops, ensuring they are prepared to help each other in case of a natural disaster.",95,"Assume you are in a situation where a sudden alarm disrupts the emergency drill, causing confusion among participants. How do you manage your emotions and reactions to maintain composure and focus during the chaos?",Neuroticism
japan,"During a neighborhood festival, families collaborate to set up and manage food stalls, traditional games, and performances, contributing to the festive spirit and community cohesion.",96,"Imagine you are invited to try a new, unfamiliar traditional Japanese dish made especially for the festival. How do you react to this opportunity and what influences your decision?",Openness to Experience
japan,"During a neighborhood festival, families collaborate to set up and manage food stalls, traditional games, and performances, contributing to the festive spirit and community cohesion.",96,Assume you are in charge of organizing volunteers for a food stall at the festival. How would you go about ensuring everything runs smoothly and all tasks are completed on time?,Conscientiousness
japan,"During a neighborhood festival, families collaborate to set up and manage food stalls, traditional games, and performances, contributing to the festive spirit and community cohesion.",96,Imagine you are participating in a traditional Japanese dance performance at the festival with other community members. How do you feel about being in the spotlight and engaging with the crowd?,Extraversion
japan,"During a neighborhood festival, families collaborate to set up and manage food stalls, traditional games, and performances, contributing to the festive spirit and community cohesion.",96,Suppose a disagreement arises among families regarding the best way to set up a game stall. How do you approach resolving the conflict to ensure harmony and cooperation?,Agreeableness
japan,"During a neighborhood festival, families collaborate to set up and manage food stalls, traditional games, and performances, contributing to the festive spirit and community cohesion.",96,"Imagine the day of the festival has arrived, and you feel stressed about your responsibilities. How do you manage your emotions and stress levels throughout the event?",Neuroticism
japan,"When an elderly person in the community needs assistance with everyday tasks, young volunteers from the local high school visit regularly to help with chores and offer companionship.",97,"Imagine you are one of the young volunteers visiting elderly residents. One day, you find the elderly person you're paired with wants to share traditional Japanese stories and customs with you. How do you respond to their offer?",Openness to Experience
japan,"When an elderly person in the community needs assistance with everyday tasks, young volunteers from the local high school visit regularly to help with chores and offer companionship.",97,"Assume you are responsible for organizing the volunteer schedule for your group. You notice that one day, two volunteers had to cancel last minute. What steps do you take to ensure the elderly resident still receives help?",Conscientiousness
japan,"When an elderly person in the community needs assistance with everyday tasks, young volunteers from the local high school visit regularly to help with chores and offer companionship.",97,"Imagine you are meeting an elderly person for the first time, and they are eager to chat. How do you initiate the conversation and create a welcoming atmosphere?",Extraversion
japan,"When an elderly person in the community needs assistance with everyday tasks, young volunteers from the local high school visit regularly to help with chores and offer companionship.",97,Assume you notice a disagreement among the volunteers on the best way to assist an elderly person. How do you approach this situation to maintain harmony and ensure the elderly person's needs are met?,Agreeableness
japan,"When an elderly person in the community needs assistance with everyday tasks, young volunteers from the local high school visit regularly to help with chores and offer companionship.",97,Imagine you've had a stressful day before visiting an elderly resident. They sense your tension and ask if everything is okay. How do you handle your emotions and respond to their concern?,Neuroticism
japan,"To support a local family following a tragic event, community members organize a fundraiser, offering handmade goods and local produce, with all proceeds going directly to the family.",98,Imagine you are attending the local fundraiser and have the opportunity to sample various unfamiliar handmade goods and traditional Japanese produce; how willing are you to try something new and potentially incorporate it into your lifestyle?,Openness to Experience
japan,"To support a local family following a tragic event, community members organize a fundraiser, offering handmade goods and local produce, with all proceeds going directly to the family.",98,Assume you are responsible for organizing the event's schedule at the fundraiser; how do you ensure that everything runs smoothly and effectively helps the family in need?,Conscientiousness
japan,"To support a local family following a tragic event, community members organize a fundraiser, offering handmade goods and local produce, with all proceeds going directly to the family.",98,"Imagine you are at the fundraiser; do you find yourself engaging with as many community members as possible, promoting the cause, and generating excitement, or do you prefer to stay in the background quietly supporting the event?",Extraversion
japan,"To support a local family following a tragic event, community members organize a fundraiser, offering handmade goods and local produce, with all proceeds going directly to the family.",98,Assume you are in the position to handle a disagreement among volunteers about how funds should be allocated; what approach do you take to ensure that the discussion remains friendly and constructive for the sake of the family?,Agreeableness
japan,"To support a local family following a tragic event, community members organize a fundraiser, offering handmade goods and local produce, with all proceeds going directly to the family.",98,Imagine you are deeply involved in the fundraiser and begin to feel overwhelmed by the responsibilities; how do you cope with the stress while maintaining a positive attitude towards the event's goals?,Neuroticism
japan,"In preparation for the autumn rice harvest, community members come together to work in the fields, sharing meals and stories during breaks to encourage and support each other.",99,"Imagine you are participating in the autumn rice harvest in Japan, and someone offers to teach you a traditional method of harvesting that is unfamiliar to you. How would you respond to this opportunity to learn something new?",Openness to Experience
